Date,Pos_Count,Neut_Count,Neg_Count,New_Sentiment
2015-12-04,2,6,0,-20.09000000000003
2015-12-05,0,2,5,-20.610000000000028
2015-12-07,0,0,1,-20.71000000000003
2015-12-08,0,3,3,-21.04000000000003
2015-12-09,4,3,3,-20.970000000000034
2015-12-10,0,2,0,-20.990000000000034
2015-12-11,1,2,4,-21.31000000000003
2015-12-12,1,4,0,-21.25000000000003
2015-12-14,1,0,0,-21.150000000000027
2015-12-15,0,3,2,-21.380000000000027
2015-12-16,0,2,3,-21.700000000000028
2015-12-17,1,1,2,-21.810000000000027
2015-12-18,1,1,2,-21.920000000000027
2015-12-19,2,1,1,-21.83000000000003
2015-12-22,0,2,3,-22.15000000000003
2015-12-23,1,1,3,-22.36000000000003
2015-12-24,0,3,0,-22.390000000000033
2015-12-26,0,0,3,-22.690000000000033
2015-12-28,0,1,1,-22.800000000000036
2015-12-29,0,3,1,-22.93000000000004
2015-12-30,3,1,2,-22.84000000000004
2015-12-31,0,5,0,-22.89000000000004
2016-01-02,0,2,4,-23.310000000000038
2016-01-04,1,0,0,-23.210000000000036
2016-01-05,2,1,1,-23.12000000000004
2016-01-06,1,3,3,-23.35000000000004
2016-01-07,2,2,4,-23.57000000000004
2016-01-08,0,2,6,-24.19000000000004
2016-01-09,3,1,3,-24.200000000000042
2016-01-12,0,2,2,-24.42000000000004
2016-01-13,0,2,5,-24.94000000000004
2016-01-14,0,1,2,-25.15000000000004
2016-01-15,1,0,3,-25.35000000000004
2016-01-16,0,3,1,-25.480000000000043
2016-01-18,0,1,3,-25.790000000000045
2016-01-19,2,1,2,-25.800000000000047
2016-01-20,0,4,2,-26.040000000000045
2016-01-21,1,1,4,-26.350000000000044
2016-01-22,2,5,1,-26.300000000000047
2016-01-23,0,4,4,-26.740000000000045
2016-01-25,0,0,1,-26.840000000000046
2016-01-26,0,5,4,-27.290000000000045
2016-01-27,1,5,2,-27.440000000000044
2016-01-28,1,5,1,-27.490000000000045
2016-01-29,0,3,2,-27.720000000000045
2016-01-30,1,10,0,-27.720000000000045
2016-02-01,1,2,1,-27.740000000000045
2016-02-02,3,1,1,-27.550000000000047
2016-02-03,2,5,3,-27.70000000000005
2016-02-04,2,3,0,-27.53000000000005
2016-02-05,2,3,4,-27.76000000000005
2016-02-06,1,2,3,-27.98000000000005
2016-02-08,1,0,0,-27.88000000000005
2016-02-09,2,2,3,-28.00000000000005
2016-02-10,0,4,2,-28.240000000000048
2016-02-11,2,1,4,-28.45000000000005
2016-02-12,1,3,2,-28.580000000000048
2016-02-13,1,4,0,-28.520000000000046
2016-02-16,1,2,0,-28.440000000000044
2016-02-17,0,0,2,-28.640000000000043
2016-02-18,0,2,1,-28.760000000000044
2016-02-19,0,0,1,-28.860000000000046
2016-02-20,2,3,1,-28.79000000000005
2016-02-23,1,1,3,-29.00000000000005
2016-02-24,2,4,4,-29.240000000000048
2016-02-25,1,0,4,-29.540000000000045
2016-02-26,0,2,2,-29.760000000000044
2016-02-27,2,3,3,-29.890000000000047
2016-03-01,1,2,1,-29.910000000000046
2016-03-02,0,3,3,-30.240000000000048
2016-03-03,1,3,3,-30.47000000000005
2016-03-04,3,3,3,-30.50000000000005
2016-03-05,0,4,2,-30.740000000000048
2016-03-07,0,1,0,-30.75000000000005
2016-03-08,1,0,1,-30.75000000000005
2016-03-09,1,1,5,-31.16000000000005
2016-03-10,1,0,2,-31.260000000000048
2016-03-11,0,6,1,-31.420000000000048
2016-03-12,2,4,2,-31.460000000000047
2016-03-14,0,1,0,-31.47000000000005
2016-03-15,3,1,2,-31.38000000000005
2016-03-16,2,0,3,-31.48000000000005
2016-03-17,2,1,2,-31.49000000000005
2016-03-18,3,2,1,-31.310000000000052
2016-03-19,3,0,3,-31.310000000000052
2016-03-22,1,3,1,-31.340000000000053
