Date,Pos_Count,Neut_Count,Neg_Count,New_Sentiment
2015-12-05,0,2,5,-21.300000000000008
2015-12-07,0,0,1,-21.40000000000001
2015-12-08,0,3,3,-21.70000000000001
2015-12-09,4,3,3,-21.600000000000012
2015-12-10,0,2,0,-21.600000000000012
2015-12-11,1,2,4,-21.90000000000001
2015-12-12,1,4,0,-21.800000000000008
2015-12-14,1,0,0,-21.700000000000006
2015-12-15,0,3,2,-21.900000000000006
2015-12-16,0,2,3,-22.200000000000006
2015-12-17,1,1,2,-22.300000000000004
2015-12-18,1,1,2,-22.400000000000002
2015-12-19,2,1,1,-22.300000000000004
2015-12-22,0,2,3,-22.600000000000005
2015-12-23,1,1,3,-22.800000000000004
2015-12-24,0,3,0,-22.800000000000004
2015-12-26,0,0,3,-23.100000000000005
2015-12-28,0,1,1,-23.200000000000006
2015-12-29,0,3,1,-23.300000000000008
2015-12-30,3,1,2,-23.200000000000006
2015-12-31,0,5,0,-23.200000000000006
2016-01-02,0,2,4,-23.600000000000005
2016-01-04,1,0,0,-23.500000000000004
2016-01-05,2,1,1,-23.400000000000006
2016-01-06,1,3,3,-23.600000000000005
2016-01-07,2,2,4,-23.800000000000004
2016-01-08,0,2,6,-24.400000000000006
2016-01-09,3,1,3,-24.400000000000006
2016-01-12,0,2,2,-24.600000000000005
2016-01-13,0,2,5,-25.100000000000005
2016-01-14,0,1,2,-25.300000000000004
2016-01-15,1,0,3,-25.500000000000004
2016-01-16,0,3,1,-25.600000000000005
2016-01-18,0,1,3,-25.900000000000006
2016-01-19,2,1,2,-25.900000000000006
2016-01-20,0,4,2,-26.100000000000005
2016-01-21,1,1,4,-26.400000000000002
2016-01-22,2,5,1,-26.300000000000004
2016-01-23,0,4,4,-26.700000000000003
2016-01-25,0,0,1,-26.800000000000004
2016-01-26,0,5,4,-27.200000000000003
2016-01-27,1,5,2,-27.3
2016-01-28,1,5,1,-27.3
2016-01-29,0,3,2,-27.5
2016-01-30,1,10,0,-27.4
2016-02-01,1,2,1,-27.4
2016-02-02,3,1,1,-27.2
2016-02-03,2,5,3,-27.3
2016-02-04,2,3,0,-27.1
2016-02-05,2,3,4,-27.3
2016-02-06,1,2,3,-27.5
2016-02-08,1,0,0,-27.4
2016-02-09,2,2,3,-27.5
2016-02-10,0,4,2,-27.7
2016-02-11,2,1,4,-27.9
2016-02-12,1,3,2,-27.999999999999996
2016-02-13,1,4,0,-27.899999999999995
2016-02-16,1,2,0,-27.799999999999994
2016-02-17,0,0,2,-27.999999999999993
2016-02-18,0,2,1,-28.099999999999994
2016-02-19,0,0,1,-28.199999999999996
2016-02-20,2,3,1,-28.099999999999998
2016-02-23,1,1,3,-28.299999999999997
2016-02-24,2,4,4,-28.499999999999996
2016-02-25,1,0,4,-28.799999999999994
2016-02-26,0,2,2,-28.999999999999993
2016-02-27,2,3,3,-29.099999999999994
2016-03-01,1,2,1,-29.099999999999994
2016-03-02,0,3,3,-29.399999999999995
2016-03-03,1,3,3,-29.599999999999994
2016-03-04,3,3,3,-29.599999999999994
2016-03-05,0,4,2,-29.799999999999994
2016-03-07,0,1,0,-29.799999999999994
2016-03-08,1,0,1,-29.799999999999994
2016-03-09,1,1,5,-30.199999999999992
2016-03-10,1,0,2,-30.29999999999999
2016-03-11,0,6,1,-30.39999999999999
2016-03-12,2,4,2,-30.39999999999999
2016-03-14,0,1,0,-30.39999999999999
2016-03-15,3,1,2,-30.29999999999999
2016-03-16,2,0,3,-30.39999999999999
2016-03-17,2,1,2,-30.39999999999999
2016-03-18,3,2,1,-30.199999999999992
2016-03-19,3,0,3,-30.199999999999992
2016-03-22,1,3,1,-30.199999999999992
2016-03-23,2,2,1,-30.099999999999994
2016-03-24,2,2,1,-29.999999999999996
2016-03-25,0,4,1,-30.099999999999998
